0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
-71,-70,-72,-71,0,-73,-74,-73,-71,-72,-72,-72,-72,-73,-72,-71,-70,-74,-71,-73,-72,-70,-71,-71,-70,-72,-72,-73,-69,-73,-71,-72,-72,-71,-71,-72,-70,-72,-71,-68,-69,-71,0,-73,-72,-72,-71,-68,-73,-70,0.27,3.99
-70,-71,-73,-70,-70,-72,-73,-71,-71,-73,-66,-71,-66,-72,-72,-71,-71,-70,-72,-71,0,0,0,-71,-72,-70,-73,0,0,0,0,0,-63,-71,-73,-70,-69,-72,-68,-70,-67,-72,-72,-72,-69,-66,-73,-71,-72,-72,0.76,0.93
-64,-61,-68,-53,-64,-20,-55,-61,-55,0,-60,-20,-41,-57,-20,-53,-65,-54,-63,0,-69,-53,-65,-65,-72,-60,-61,-42,-60,-64,-72,-66,-62,-70,-73,-72,-62,-71,-66,-71,-73,-71,-72,-72,-70,-73,0,-71,-71,-73,4.2,0.12
-70,-66,-69,-59,-72,-61,-66,-61,-64,-35,-66,-67,-60,-20,-58,-65,-59,-66,-20,-65,-59,-59,-60,-51,-27,-62,-61,-54,-63,-64,-20,-61,-70,-69,-70,-50,-62,-68,-66,-71,-58,-61,-65,-66,-68,0,0,-62,-64,-63,3.9,1.91
-74,-71,-73,-70,-73,-65,-73,-72,-72,-69,-71,-65,-64,-66,-68,-67,-72,-73,-69,-72,-69,-67,-71,-72,-72,-72,-68,-71,-65,-66,-70,-71,-69,-70,-69,-64,-61,0,0,0,-66,-72,0,-72,-67,0,0,-68,-71,-72,1.28,1.37
-72,-72,-72,-71,-70,-66,-71,-67,-69,-72,-72,-69,-72,-67,-70,-65,-66,-62,-72,-68,-71,-68,-71,-67,-64,-66,-71,-65,-70,-64,-69,-63,-62,-63,-68,-67,-67,-57,-65,-69,-71,-72,-58,-64,-68,-68,-67,-69,-64,-68,1.92,3.66
-72,-73,-71,-71,-73,-72,-73,-71,-72,-72,-74,-71,-74,-73,0,-72,-74,-68,-70,-69,-66,-71,-67,-71,-74,-73,-73,-71,-74,-74,0,-73,-71,-71,-65,-72,-73,-73,0,-72,-68,-71,-68,-64,-71,-71,-72,-65,-71,-71,0.74,3.97
-67,-70,-68,-61,0,0,-68,-67,0,0,-48,-60,-63,-67,-66,-23,-40,-60,-64,-57,-59,-65,-58,-52,-52,-54,-33,-69,-43,-60,-61,-57,-66,-30,-65,-57,-49,-63,-55,-57,-61,-45,-63,-67,-67,-57,-63,-68,-60,-70,3.55,2.33
-71,-72,-68,-70,-69,-72,-72,-74,-74,-73,-71,-72,-69,-69,-70,-72,-70,0,0,-73,0,0,0,-69,-73,-73,-68,-73,-72,-72,-69,-72,-71,-68,-67,-72,-67,-72,-72,-72,0,-73,-73,-73,-74,-70,-73,-72,-73,-71,0.22,1.63
-71,-72,0,0,-71,0,-67,0,-71,0,0,-69,-67,-63,-70,-72,-70,-67,-71,-71,-71,-70,-69,-69,-72,-70,-68,-72,-69,-67,-71,-68,-69,-65,-71,-71,-70,-64,-64,-69,-72,0,-68,-69,-69,-71,-66,-72,-63,-71,1.36,3.46
-67,-73,-73,-72,-74,-72,-66,-71,-69,-66,-70,-71,-66,-69,-63,-62,-67,-67,-71,-70,-64,-74,-65,-62,-70,-70,-71,-63,-62,-61,-72,-62,-57,-68,-52,-60,-70,-64,-62,-68,-64,-68,-55,-69,-62,-61,-55,0,0,0,2.53,3.61
-69,-69,-60,-70,-63,-64,-42,-68,-58,-63,-61,-62,-20,-44,-55,-65,-49,-47,-20,-20,-54,-20,-64,-51,-30,-60,-59,-53,-20,-54,-60,-55,-20,-58,-56,-20,-55,-61,-59,-67,-66,-55,-66,-62,-64,-63,-73,-60,-67,-70,4.52,2.25
0,-70,-63,-68,-66,0,0,-68,-67,-68,0,-65,-64,-61,-69,-47,-65,-63,-71,-68,-69,-62,-70,-67,-57,-47,-52,-70,-59,-68,-62,-66,-67,-67,-68,-69,-64,-63,-71,-63,-66,-67,-62,-61,-48,-62,-72,-68,-56,-64,2.86,3.18
-63,-71,-71,-72,-68,-64,-64,-67,-54,-66,-61,-65,-65,-67,-71,-72,-59,-65,-71,-67,-66,-65,-72,-70,-68,-72,-71,0,-73,-71,-73,-69,-70,-67,-68,-68,-65,-71,-65,-72,0,-69,-73,-71,-68,-72,-73,-72,-74,-72,1.88,1.52
-69,-69,-68,-70,-69,-71,-63,-61,-68,-69,-71,-68,-66,-65,-65,-59,-61,-68,-65,-66,-67,-69,-20,-65,-67,-70,-68,-66,-49,0,-71,-56,-66,0,0,-65,-62,-61,-60,-67,-64,-65,-59,-66,0,-72,-69,-67,-68,-65,2.65,2.76
-71,-72,-71,-74,-72,-71,-69,-71,-73,-73,-73,-69,-68,-68,-70,-62,-71,-73,-71,-68,-63,-73,-72,-69,-71,-72,-67,-72,-72,-71,-68,-65,-71,-68,-67,-74,-72,-66,-63,-73,-71,-74,-70,-71,-68,-72,-67,-72,-73,-70,0.95,2.88
-71,-73,-71,-69,-71,-71,-73,-63,-70,-67,-69,-69,-70,-71,-72,-71,-71,-68,-65,-73,-71,-69,-68,-68,-69,-71,-67,-72,-69,-71,-72,-69,-66,-64,-61,0,0,0,0,0,0,0,0,0,-71,-72,-72,-68,-73,-68,1.41,2.4
-50,-20,-61,-59,-58,-59,-63,-63,-20,-20,-52,-58,-52,-50,-56,-20,-62,-51,-61,-59,-20,-63,-46,-59,-51,-64,-63,-52,-57,-59,-62,-50,-58,-71,-66,-20,-66,-70,0,-50,0,0,-64,-70,-71,-64,-70,-69,-70,-69,4.23,1.1
-69,-60,-73,-70,-70,-70,-71,-69,-72,-61,-72,-70,-70,-67,-70,0,-68,-63,-70,-69,-70,-67,-67,-70,-73,-71,-70,-66,-73,-59,-73,-70,0,0,0,0,-68,0,0,0,-71,-73,-70,-71,-71,-71,-73,-68,-70,-73,1.33,2.21
-60,0,-64,-66,-64,-66,-68,-73,-66,-64,-66,-67,-68,-68,-66,-64,-65,-65,-65,-63,-65,-69,-62,-61,-67,0,-65,-71,-72,-65,-69,-62,-73,-67,-67,-67,-66,-65,-69,-69,-66,-73,-68,-69,-73,-68,-71,-72,-70,-69,2.49,1.35
-70,-71,-71,-73,-70,-66,-74,-73,-70,-73,-66,-73,-71,-69,-72,-68,-72,-65,-70,-66,-72,-70,-73,-70,-64,-69,-74,-64,-69,-70,-69,-69,-57,-71,-67,-69,-66,-68,-70,-64,-66,-73,-69,-70,-70,-72,-66,-73,-72,-71,1.46,2.52
-74,-71,-69,-51,-70,-67,-66,-65,-61,-70,-72,-68,-64,-73,0,-72,-64,-74,-65,-74,-73,-73,-71,-70,-71,-69,-71,-69,-72,-61,-73,-73,-72,-72,-73,-66,-75,-73,-63,-72,-71,-70,-73,-73,0,-74,-71,-74,0,0,1.2,0.7
0,-66,0,0,0,0,0,-71,-70,0,-68,0,-71,0,-70,-72,-73,0,-71,0,0,0,0,-72,0,0,-70,-70,0,-70,-68,-73,-68,-71,-72,-73,-63,-73,-74,-69,-71,-70,-73,-73,-69,-76,-71,-72,-69,-70,0.96,0.8
-69,-68,-63,-71,-75,-67,-60,-70,-69,-73,-60,-65,-67,-60,-66,-74,-68,-70,-66,-62,-33,-65,-62,-64,-68,-65,-58,-67,-63,-59,-62,-49,-63,-62,-20,-62,-63,-57,-57,-62,-62,0,-60,-69,-60,-60,-64,-65,-63,-71,3.14,3.21
-73,-71,-73,-68,-67,0,-74,-72,-71,-70,-68,-73,-68,0,-70,-67,-66,-64,-65,-68,-60,-64,-68,-70,-69,-68,-70,-65,-68,-62,-62,-63,-68,-40,-66,-72,-20,-64,-61,-55,-54,-63,-66,-62,-48,-67,-20,-51,-60,-63,3.63,4.62
-68,-66,-69,-71,-68,-72,-59,-69,-72,-70,-68,-71,-68,-67,-71,-71,-72,-66,-70,-73,-70,-68,-72,-58,-68,-68,-73,-75,-73,-68,-68,-70,-71,-73,-71,-70,-72,-74,-72,-68,-71,-74,-72,-74,-74,-71,-72,-72,-71,-73,1.29,0.89
-68,-73,-72,-71,-69,0,-63,-73,-69,-71,-72,-73,-72,-70,-67,-67,-63,-69,-74,-66,-68,-69,-70,-64,-71,-69,-68,-74,-72,-71,-67,-70,-62,-70,-71,-66,-73,-68,-72,-68,-72,-66,-65,-71,-72,-67,-72,-71,-73,-69,1.34,3.44
-62,-72,-66,-61,-64,-72,-54,-67,-69,-60,-64,-70,-62,-65,-63,-67,-63,-64,-67,0,-63,-65,-59,0,0,0,-61,0,-63,-63,-63,-48,-60,-32,-55,-67,-64,-55,-53,-60,-45,-61,-61,0,-42,-66,-62,-63,-59,-64,3.72,3.14
-74,-70,-71,-68,-56,-72,-62,-73,-68,-71,-59,-63,0,-66,-58,-68,-71,-72,-66,-62,-64,-62,-56,-65,-63,-72,-69,-65,-51,-68,-61,-61,-53,-59,-62,-64,-67,-66,-64,-66,-65,-62,-73,-67,-72,-70,-60,-65,0,-65,2.71,2.91
-68,-67,-62,-69,-72,-66,-65,-62,-69,-64,-66,-62,-52,-62,-67,-65,-57,-65,-65,-60,-65,-61,-59,-68,-66,-56,-70,-62,-65,-52,-52,-62,-62,-63,-20,-68,-59,-69,-67,0,-49,-64,0,0,0,-65,-70,-67,-70,-68,3.3,2.71
-20,-20,-63,-60,-62,-62,-54,-51,-59,-62,-50,-20,-20,-56,-57,-20,-20,-60,-64,-65,-20,-53,-64,-67,-58,-60,-42,-62,-61,-55,-66,-20,-67,-60,-66,-65,-66,-63,-70,-68,-70,-70,-68,-67,-70,-72,-71,-70,-67,-68,4.34,0.25
-73,-66,-69,-74,-64,-69,-71,-70,-70,-71,-71,-71,-72,-68,-74,-72,-72,0,-72,-68,-74,-69,-69,-69,-73,-67,-70,-71,-64,-72,-71,-71,-60,-69,-73,-70,-72,-72,-70,-65,-70,-71,-73,-71,-73,-70,-70,-71,-71,-69,0.93,1.83
-72,-74,-71,-67,-74,-69,-73,-66,-70,-70,-73,-69,-64,-70,-72,-67,-72,-73,-70,-75,-74,-65,-72,-71,-73,-72,-68,-72,-74,-72,-72,-72,-73,-73,-68,-73,0,0,-71,-71,-69,-66,-72,-72,-60,-73,-72,-70,-73,-71,0.68,2.61
-71,-71,-74,-71,-70,-69,-70,-73,-71,-73,-70,-73,-73,-68,-70,-74,-67,-65,-73,-72,-71,-67,-71,-72,-72,-73,0,-71,-71,-73,-71,-74,-72,-72,-74,-75,-73,-73,-73,0,-69,0,-72,-73,0,-71,-72,-74,-73,-71,0.25,0.09
-63,-64,-68,-70,-70,-73,-65,-73,-70,-68,0,-68,0,0,0,-72,-72,0,-70,-73,-69,-71,-73,-72,-74,-69,-71,-72,-73,-72,-67,-71,-64,-72,-71,-73,-73,-69,-76,-72,-73,-73,-75,-72,-71,-73,-74,-72,-72,-73,1.09,0.39
-70,-70,-73,-67,-73,-70,-69,-67,-62,-64,-67,-69,-66,-70,-71,-70,-68,-66,-64,-63,-69,-67,-62,-72,-63,-70,-72,-72,-65,-69,-57,-65,-66,-68,-66,-63,-62,-66,-69,-62,-67,-66,-67,-65,-72,-74,-73,-68,-72,-73,1.87,2.36
-64,-70,-61,-69,-66,-64,-62,-56,-48,-68,-58,-55,-55,-70,-61,-62,-64,-53,-58,-69,-68,-64,-20,-57,-64,-58,-64,-67,-63,-61,-63,-62,-49,-65,-66,-65,-72,-60,-68,-71,-61,-65,-61,-68,-65,-72,-69,-70,-67,-72,3.0,1.58
-72,-73,-72,-72,-72,-72,-71,-69,-74,-73,-73,-71,-71,-71,-67,-72,-67,-74,-70,-70,-69,-70,-69,-63,-72,-70,-64,-73,-71,-70,-69,-71,-71,-70,-65,-69,-67,-65,-69,-56,-68,-66,-62,-65,-65,-64,-60,-61,-66,-68,2.12,4.42
-72,-68,-72,-66,-70,-68,-65,-65,-65,-67,-71,-71,-69,-67,-66,-67,-65,0,-73,-69,-71,-67,-71,-68,-69,-63,-48,-68,-66,-58,-65,-66,-65,-63,-64,-62,-59,-70,-69,-69,-68,-61,-67,-73,-63,-72,-72,-70,-66,-69,2.09,3.0
-68,-67,-58,-64,-58,-60,-70,-59,-63,-54,-66,-57,-70,-69,-52,-70,-70,-62,-61,-63,-65,-58,-64,-65,-66,-67,-65,-60,-61,-69,-66,-70,-69,-68,-60,-71,-67,-66,-70,-71,-71,-68,-65,-65,-68,-71,-72,-73,-72,-73,2.56,1.04
-71,-67,-67,-69,-63,-65,-69,-63,-60,-66,-65,-46,-67,-20,-44,-20,-64,-58,-20,-49,-58,-58,-56,-46,-20,-20,-57,-20,-45,-59,-45,-20,-20,-20,-49,-20,-20,-20,-66,-35,-47,-56,-66,-56,-65,-59,-64,-56,-71,-63,4.94,2.79
-69,-68,-64,-73,-70,-72,-64,-73,-72,-68,-70,-66,-66,-63,-63,-62,-68,-67,-69,-68,-61,-62,-70,-62,-61,-69,-66,-66,-55,-45,-67,-60,-64,-69,-65,-68,-67,-64,-66,-70,-71,-71,-62,-70,-70,-63,-70,-74,-69,-69,2.41,2.72
-68,-71,-72,-68,-63,-71,-68,0,-72,-71,-69,-67,-70,-61,-69,-60,-67,-58,0,0,-67,-60,-59,-68,-58,-64,-58,-63,-61,-51,-58,-64,-66,-58,-60,-58,0,-65,-64,-54,-62,-51,-62,0,-60,-63,-66,-62,-63,-57,3.53,3.88
-67,-62,-45,-56,-56,-65,-66,-65,-38,-61,-59,-66,-66,-63,-68,-68,-72,-58,-69,-67,-66,-63,-65,-72,-70,-68,0,-65,-71,-63,-68,-71,-68,-72,-65,-71,-57,-71,-69,-72,-69,-71,-72,-71,-73,-70,-71,-73,-72,-72,2.61,0.02
-66,-68,-59,-66,-57,-20,-55,-55,-20,-64,-61,0,-42,-20,-61,-20,-47,-20,-20,0,-55,-38,-43,-56,-20,-47,-66,-47,-34,-20,-49,-51,-56,-66,-59,-55,-50,-60,-67,-54,-70,-69,-62,-55,-64,-71,-67,-72,-65,-67,4.76,1.89
-64,-71,-73,-68,-72,-70,-60,-66,-63,-60,-70,-60,-67,-70,-62,-66,-66,-58,-66,-61,-67,-65,-47,-57,-57,-65,-68,-63,-58,-64,-67,-68,-60,-62,-58,-69,-65,-62,-65,-61,-69,-67,0,0,0,-68,-68,-71,-70,-67,2.98,2.53
-73,-70,-72,-72,0,0,-72,-72,0,0,0,0,-73,-71,0,-72,-72,-72,-73,-72,-71,-69,-69,-66,-73,-69,-69,-72,-69,-72,-68,-72,-59,-71,-69,-71,-65,-62,-71,-70,-71,-66,-71,-51,-70,-68,-72,-64,-72,-69,1.94,4.84
-66,-65,-65,-66,-58,-71,-69,-55,-66,-61,-69,-61,-67,-63,-65,-69,-55,0,-60,-65,-67,0,-66,-60,-64,-68,-67,-61,-67,-45,-62,-60,-56,-58,-65,-68,-69,-70,0,0,-72,-69,-61,0,-68,0,0,-69,-66,-70,2.96,1.66
-73,-74,-74,-67,-72,-72,-66,-69,-72,-68,0,-69,-72,-73,-67,-68,-68,-58,-69,-66,-63,-66,-68,-67,-71,-68,-69,-63,-63,-64,-63,-70,-60,-60,-61,-65,-55,-63,-20,-55,-61,-57,-68,-59,-66,-59,-62,-71,-58,-59,2.91,4.33
-63,-69,-71,-69,-73,-60,-67,-73,-61,-73,-72,-69,-69,-73,-62,-72,-67,-61,-70,-74,-71,-68,-66,-66,-63,-69,-70,-72,-70,-66,-72,-69,-67,-72,-69,-73,-70,-71,-72,-70,-72,-71,-72,-72,0,-73,0,-72,-74,-72,1.49,0.04
-61,-62,-58,-42,-20,-60,-55,-64,-42,-57,-44,-59,-60,-61,-61,-39,-57,-44,-60,-54,-55,-50,-20,-59,-56,-57,-56,-22,-60,-68,-60,0,-60,-60,-20,-58,-42,-62,-68,-58,-56,-69,-65,-68,-63,-62,-70,-63,-65,-70,4.44,1.62
-69,-64,-68,-56,-67,-65,-61,-68,-53,-64,-44,-61,-59,-20,-62,-58,-55,-61,-20,-54,-31,-27,-62,-28,-47,-58,-20,-53,-58,-20,-39,-20,-20,-57,-20,-61,-60,-53,-52,-48,-56,-64,-64,-39,-45,-66,-68,-59,-70,-69,4.54,2.62
-44,-20,-55,-65,-65,-35,-20,-29,-56,-20,-20,-20,-53,-20,-43,-20,-58,-20,-53,-61,-57,-66,-62,-69,-59,-66,-64,-67,0,0,-68,-57,-63,-66,-66,-62,-67,-66,-64,-61,-57,-73,-72,-72,-64,-68,-71,-71,-70,-69,4.57,0.62
-71,-70,-72,-67,-56,-63,-65,-64,-60,-65,-64,-65,-66,-64,-68,-64,-67,-64,-61,-66,-53,-65,-67,-63,-49,-56,-66,-67,-65,-62,-62,-60,-64,0,0,-69,-59,-65,-68,-64,-68,-69,-64,-69,-68,-71,-69,-64,-65,-70,2.57,2.35
-71,-72,-71,0,-73,-71,-72,-69,-73,-70,-68,-73,-71,-73,0,-71,-63,0,0,-71,-64,-68,-72,-65,-70,0,0,0,0,-70,-66,-71,-74,-67,-68,-63,-66,-74,-69,-69,-71,-71,-65,-68,-70,-73,-71,-68,-64,-65,1.64,3.64
-72,-74,-68,-69,-69,-72,-71,-69,-67,-71,-68,-68,-68,-69,-67,-71,-63,-66,-66,-62,-68,-58,0,-70,-61,-59,-64,-56,-69,-66,-67,-67,-70,-59,-66,-47,-60,-71,-63,-65,-69,-56,-67,-65,-46,-64,-64,-47,-52,-69,2.96,3.78
-72,-67,-70,-73,-70,-71,-69,-68,-67,-72,-65,-70,-73,-70,-65,-71,-72,-66,-68,-72,-67,-70,-72,-71,-73,-72,-71,-73,-67,-74,-71,-72,-69,-72,-68,-73,-71,-66,-69,-71,-72,-72,-72,-74,-72,-73,-71,-74,-71,-72,1.06,0.89
-69,-72,-72,-72,-72,-64,-64,-72,-68,-70,-71,-70,-70,-73,-57,-64,-70,-73,-67,-72,-73,-72,-70,-67,-69,-69,-69,-71,-71,-71,-72,-70,-70,-66,-70,-70,-71,-73,-73,-73,-71,-64,-72,-72,-73,-69,-74,-74,-73,-71,1.41,1.46
-66,-68,-65,-63,-64,-68,-68,-54,-61,-60,-62,-64,-55,-64,-60,0,-65,-20,-63,-62,-68,-57,-59,-57,-62,-51,-66,-57,-60,-57,-68,-67,-62,-67,-61,-56,-63,-65,-40,-43,-66,-59,-65,-71,0,-66,0,-58,-66,-62,3.26,2.45
-71,-67,-71,-71,-67,-67,-73,-69,-70,-71,-71,-67,-63,-67,-66,-67,-69,-64,-57,-68,-68,-58,-71,-69,-68,-71,-65,-69,-57,-68,-66,-69,-54,-62,0,-68,-61,-34,-56,-20,-42,-51,-40,-61,-20,-61,-62,-67,-20,-59,3.72,4.36
-62,-64,-69,-63,-70,-66,-70,-66,-68,-61,-61,-61,-63,-51,-58,-54,-67,-65,-58,0,0,-66,0,0,-62,-67,0,0,-66,0,-55,0,-56,0,-67,-60,0,0,-69,-55,0,0,-60,0,0,0,0,-67,-71,0,3.22,2.01
-58,-51,-62,-55,-57,-62,-63,-53,-63,-47,-63,0,-61,-47,-67,-58,-20,-51,-28,-21,-46,-20,-20,-20,-65,-26,-20,-20,-44,-20,-56,-65,-57,-60,-66,-50,-42,-55,-60,-59,-57,-60,-61,-69,-70,-67,-68,-20,-62,-70,4.46,2.07
0,0,0,-70,-69,-69,-64,0,0,0,-65,0,0,-64,-66,0,0,-71,-64,-65,-69,0,0,-63,0,-67,-67,-70,-67,-60,-67,-66,-67,-70,-62,-68,-65,-68,-70,-72,-69,-67,-66,-68,-70,-71,-70,-68,-72,-73,1.94,1.58
0,0,-72,0,-74,0,0,-73,-72,-71,0,-69,-70,-73,-68,0,-71,-69,-68,-69,-69,-73,-71,-68,-72,-73,-71,-75,-74,-71,-71,-68,-68,-71,-71,-73,-73,-70,-72,-70,-72,-72,-72,-70,-72,-72,-70,-70,-73,-72,0.44,2.78
-68,-60,-61,0,-58,-58,-60,-48,-58,-63,-64,-32,-28,-54,0,-54,-55,-50,-20,-43,-56,0,-57,-64,-62,0,-61,-54,0,-62,-52,-62,-56,-50,-20,-61,-54,-60,-57,-63,-59,-62,0,-72,-68,-65,-66,-65,-72,-61,4.17,1.88
-20,-20,-50,-36,-60,-61,-20,-25,-28,-40,-20,-53,-47,-66,-47,-20,-60,-60,-20,-62,-32,-68,-64,0,-62,-52,-20,-64,-65,-50,-62,-63,-59,-69,-29,-41,-64,-65,-59,-69,-66,-70,-68,-70,-68,-65,-63,-67,-67,-68,4.36,0.91
-71,-72,-70,-72,-74,-72,-73,-69,0,-70,-72,0,0,0,-72,0,-72,-65,0,0,0,-73,-73,0,0,0,0,-71,0,-69,-70,-71,-72,-66,-69,-66,-64,-73,-71,-71,-69,-67,-72,-68,-72,-72,-74,-72,-67,-70,0.54,2.67
-72,-75,-72,0,-71,-70,-73,-72,-73,-71,-71,-68,-74,-69,-72,-73,-74,-72,-71,-67,-70,-67,-71,-69,-73,-71,-73,-69,-70,-69,-67,-68,-69,0,-69,-70,0,-73,-69,-71,-72,-69,-66,-58,-69,-69,-72,-70,-68,-67,1.32,4.46
-71,-74,-74,-74,-73,-70,-74,-69,-72,-72,-72,-73,-73,-72,-73,-72,-72,-72,-72,-69,-74,-72,-71,-72,-73,-72,-72,-69,-72,-71,-67,-72,-68,-74,-71,-72,-72,-66,-72,-67,-72,-72,-72,-71,-72,-73,-69,-73,-69,-71,0.26,4.32
-68,-69,-67,-63,-66,-61,-65,-66,-69,-68,-69,-67,-72,-69,-67,-68,-65,0,-57,-64,-64,-71,-68,-60,-71,-57,-69,-59,-65,-69,-64,-66,-63,-60,-67,-62,-65,-68,-62,-69,-69,-67,-67,-72,-68,-70,-71,-69,-70,-71,2.54,1.48
-57,0,-56,-62,-52,-47,-61,-62,-53,-57,-69,-34,-63,-67,-57,-55,-69,-58,-49,-67,-48,0,-67,-62,-70,-62,0,0,0,-61,-61,0,-67,-67,-62,-68,-71,-62,-70,-69,-68,-67,-70,-69,-69,-67,-72,-57,-71,-72,3.18,1.29
-56,-65,-67,-61,-58,-51,-20,-57,-49,-42,-57,-20,-58,-20,-20,-49,-21,-61,-61,-33,-61,-58,-46,-60,-59,-20,-62,-62,-46,-57,-58,-35,-62,-68,-66,-59,-65,-67,-55,-54,-63,-65,-62,-60,-70,-70,-69,-70,-64,-63,4.39,1.27
-61,-64,-56,-60,-66,-36,-64,-61,-63,-55,-20,-20,-20,0,-50,-20,-58,-20,-51,-32,-20,-20,-20,-20,-52,-20,-20,-47,-64,-21,-44,-54,-20,-20,-66,-20,-61,-64,-62,-69,-58,-59,-67,0,-63,-68,-57,-62,-68,-68,4.88,1.72
-70,-61,-69,-68,-67,-71,-72,-71,-66,-60,-71,-62,-67,-61,-64,0,-48,-57,-61,-63,-20,-52,-63,-20,-64,-55,-20,-62,-69,-49,-64,-59,-55,-63,-54,-60,-59,-62,-63,-70,-69,-63,0,-62,-62,-63,-48,-62,-61,-71,3.44,2.92
0,-66,-72,-71,0,-69,0,-72,0,-70,-63,-70,-68,-68,-65,-67,-66,-69,-67,-66,-67,-71,-72,-65,-70,-72,-66,-68,-68,-69,-70,-66,-66,-72,-64,-60,-73,-69,-70,-66,-73,-66,-67,-66,-68,-71,-72,-70,-71,-70,1.86,1.79
-62,-61,-64,-55,-30,-60,-41,0,-61,-63,-63,-20,-20,-53,-61,-28,-46,-51,-47,-38,-62,-20,-60,-63,-58,-53,-55,-53,-62,-45,-40,-63,-20,-62,-54,-64,-58,-49,-49,-66,-71,-66,-63,-63,-67,-70,-67,-69,-70,-69,4.63,1.39
-52,-48,-52,-20,-67,-59,-53,0,0,0,-20,-59,-38,-20,-20,-20,-54,-20,-49,-55,-39,-64,-57,-59,-20,-62,-61,-65,-67,-58,-21,-64,-57,-67,-65,-69,-63,-65,-63,-63,-54,-68,-68,-68,-70,-72,-68,-68,-69,0,4.63,1.27
-66,-34,-60,-66,-66,-64,-62,-63,-58,-51,-67,-65,-50,-68,0,0,-59,-68,-64,-68,-52,-67,0,-64,-70,-63,0,0,0,-67,-71,-68,-68,-72,-61,-72,-60,-72,-66,-71,-70,-63,-70,-69,-70,-73,-74,-67,-75,-72,2.96,0.51
0,-72,-71,-71,-70,-73,-68,-69,-72,-71,-69,-66,-72,-68,-66,-73,-68,-68,-56,-67,-66,-61,-69,-72,-69,-70,-66,-61,-56,-60,-70,-72,-66,-63,-66,-56,-69,-62,-70,-65,-63,-62,-58,-67,-62,-64,-59,-65,-65,-66,2.99,4.07
0,-54,-64,-66,-65,-67,-56,-63,-60,-63,-72,-49,-62,-62,-65,-60,-69,-64,-66,-66,-70,-57,-64,-65,-57,-57,-71,-69,-48,-59,-66,-62,-63,-67,-65,-62,-69,-64,-65,-63,-58,-64,-67,-72,-68,0,0,-66,-70,-73,3.16,1.67
-71,-71,-70,-73,-73,-72,-74,-67,-73,-71,-72,-73,-69,-67,-72,-74,-73,-70,-73,-74,-70,-72,-72,-69,-69,-71,0,-69,-74,0,-68,-71,0,0,0,0,-70,-72,0,-72,-71,-74,0,-72,-73,-72,-72,-73,-76,-75,0.63,0.23
-70,-69,-66,-68,-65,-70,-67,-69,-63,0,-71,-68,-74,-71,-67,-71,-71,-65,-63,-70,-73,-72,-68,0,-67,-72,-73,-73,-71,-73,-69,-68,-73,-67,-74,0,-70,-72,-73,-74,-73,-73,-72,-73,-70,-72,-72,-71,-72,-73,1.21,0.88
-73,-73,-73,-71,-65,-72,-72,-71,-72,-69,-74,-65,-69,-66,-60,-70,-63,-65,-67,-67,-67,-40,-60,-66,-54,-68,-64,-68,-56,-50,-55,-20,-60,-64,-62,-64,-63,-59,-48,-55,-65,-36,-60,-20,-20,-60,-64,0,0,-58,4.51,4.58
-71,0,-70,-72,-72,0,0,-62,0,-68,0,-72,-70,-66,-67,-66,-70,-68,-67,-70,-63,-68,-66,-66,-63,-65,-68,-70,-68,-64,-65,-66,-74,-66,-72,-67,-71,-71,-68,-53,-71,-66,-74,-64,-63,-66,-74,-70,-68,-67,2.24,2.21
-65,-57,-62,-67,-66,-53,-66,-67,-63,-69,-69,-56,-20,-67,-64,-61,-67,-66,-61,-51,-52,-59,-61,-67,-58,-68,-59,-61,-61,-64,-63,-70,-39,-52,-67,-75,-58,-68,-35,-58,-47,-62,-61,-66,0,0,0,0,-68,0,3.29,2.03
-66,-20,-60,-55,-61,-60,-20,-64,-54,-63,-66,-57,-38,-43,-63,-66,-47,-48,-57,-31,-63,-35,-20,-20,-44,-42,-66,0,0,-59,-47,-67,-60,-20,-57,-67,-66,-69,-64,-63,-67,-62,-64,-65,-71,-61,-69,-57,-66,-58,4.28,1.79
-65,-67,-72,-67,-70,-60,-65,-63,-65,-69,-67,-61,-61,-68,-60,-51,-53,-59,-66,-45,-64,-64,-60,-50,-29,-55,-60,-55,-59,-29,-20,-50,-63,-31,-62,-20,-20,-41,-20,-54,-42,-53,-39,-68,-68,-45,-58,-20,-61,-56,4.4,3.0
-62,-48,-61,-65,-68,-69,-59,-65,-20,-54,-47,-67,-67,-62,-37,-58,-65,-42,-59,-67,-67,-63,-58,-60,-70,0,-63,-59,-66,-59,-66,-50,-64,-69,-68,-73,-73,-69,-73,-67,-66,-70,0,-70,-71,-72,-72,-75,-69,-73,3.17,0.76
-74,-72,0,0,0,0,0,0,0,-72,0,-70,-74,-73,-71,-70,-66,-73,-73,-74,-67,-74,-67,-72,-69,-71,-68,-72,-69,0,-72,-70,-63,-71,-65,-68,-73,-66,-65,-67,-69,-71,-70,-71,-68,-71,-70,-66,-68,-65,1.65,4.99
